store_nbr,family,model_name,rmsle,mae,pred_mean,pred_variance
36,PET SUPPLIES,Global_LightGBM,0.8218739255729897,2.5615159599263055,1.9779800154043048,0.2742693321986857
36,PLAYERS AND ELECTRONICS,Global_LightGBM,0.5599009456105887,1.7894501606724798,3.8462601309709106,0.9868428787411425
36,POULTRY,Global_LightGBM,0.3152384608938194,35.009844304558484,114.93975736614479,188.81960840751552
36,PREPARED FOODS,Global_LightGBM,0.28751769410965505,11.795186312535042,46.36345050955822,36.535697599020715
36,PRODUCE,Global_LightGBM,0.6799613026114184,528.7813552954432,1031.1808754649862,86359.14181830929
36,SCHOOL AND OFFICE SUPPLIES,Global_LightGBM,0.5704913856538997,0.8929463867173847,0.3555851144350394,0.014807545898936425
36,SEAFOOD,Global_LightGBM,0.5885686645105742,1.1799224253000962,1.0567246318342696,0.6577395105856245
37,AUTOMOTIVE,Global_LightGBM,0.5387299162933366,2.280916922207154,3.3062154285413152,0.3445925644558985
37,BABY CARE,Global_LightGBM,0.025446813391997402,0.025739614766158513,0.025739614766158513,1.9348938788750743e-06
37,BEAUTY,Global_LightGBM,0.5941663459432039,4.682777002527854,5.337650972045184,0.7128724166389205
37,BEVERAGES,Global_LightGBM,0.3211876422338796,700.410579922349,3004.328070945032,137400.36873594704
37,BOOKS,Global_LightGBM,0.014133879291337305,0.014223364336950215,0.014223364336950215,3.385648096539355e-07
37,BREAD/BAKERY,Global_LightGBM,0.25555883875729984,97.57874850237617,534.8480393036949,1358.9281636060655
37,CELEBRATION,Global_LightGBM,0.5421582436032668,3.2492257911742355,8.476278251311387,2.622921160524709
37,CLEANING,Global_LightGBM,0.3862262362182225,295.3488961182605,1081.8785038566723,7084.909559707179
37,DAIRY,Global_LightGBM,0.2504713853994411,155.7781633561899,932.5776549894246,4187.589846407622
37,DELI,Global_LightGBM,0.31265390083113725,38.99297280258763,170.50684792652595,308.04349489555807
37,EGGS,Global_LightGBM,0.26299006415166776,19.758774689782307,131.2445717159888,262.3185029229173
37,FROZEN FOODS,Global_LightGBM,0.22818935353679223,21.78768147103621,125.88100733652783,249.56972214997342
37,GROCERY I,Global_LightGBM,0.2739076300107919,643.0613712246737,3684.2932008383914,94646.96544124752
37,GROCERY II,Global_LightGBM,0.47443705752327947,17.15786571888368,57.42674018506955,56.32751922168237
37,HARDWARE,Global_LightGBM,0.47576777278679816,0.887166635314314,1.4057260464782655,0.12139868554630377
37,HOME AND KITCHEN I,Global_LightGBM,0.2981694364363911,7.209395218641131,24.93446745322509,12.374189910622901
37,HOME AND KITCHEN II,Global_LightGBM,0.43748455519919843,9.447973766330731,23.027035232349956,18.859381713923124
37,HOME APPLIANCES,Global_LightGBM,0.3641785142933942,0.3284162741228103,0.14080497594074484,0.0065506091148637155
37,HOME CARE,Global_LightGBM,0.3704648018790961,72.61929641412947,262.122044874208,813.3122216963211
37,LADIESWEAR,Global_LightGBM,0.3786912780876476,6.696337380687009,21.80303217856663,25.77200019076646
37,LAWN AND GARDEN,Global_LightGBM,0.4032593284409841,6.78937195332682,26.714620314232636,10.476413680457282
37,LINGERIE,Global_LightGBM,0.8526555392910494,1.6178072071297078,2.4223597072803598,0.24911745444685998
37,"LIQUOR,WINE,BEER",Global_LightGBM,0.32433848665478066,28.299414268437815,108.50709312839108,602.1567792614145
37,MAGAZINES,Global_LightGBM,0.522680249411674,4.373227628710996,7.706313352538759,3.4331220908867377
37,MEATS,Global_LightGBM,0.26382210634880177,54.809913372412275,219.788775450701,1212.272055254681
37,PERSONAL CARE,Global_LightGBM,0.31028425109373087,61.01721440753671,259.47882958264904,1628.3918461020746
37,PET SUPPLIES,Global_LightGBM,0.633168266990123,6.785708049412099,8.495649116796887,2.263108904645521
37,PLAYERS AND ELECTRONICS,Global_LightGBM,0.45821720855669357,5.52030857792451,11.526183116563526,3.376173902338907
37,POULTRY,Global_LightGBM,0.19739177379596498,37.17991973149156,259.62500737045264,1419.8504803886221
37,PREPARED FOODS,Global_LightGBM,0.25686917281036753,14.582389141801626,67.82779250887755,73.23008961979144
37,PRODUCE,Global_LightGBM,0.20526181660718978,413.9810179776126,2207.8195770481634,71896.31773444872
37,SCHOOL AND OFFICE SUPPLIES,Global_LightGBM,0.11386518454357603,0.1166541692345762,0.1166541692345762,0.0012054690702267472
37,SEAFOOD,Global_LightGBM,0.33286136348898643,3.440788157841567,11.031392500121415,3.0816879018190235
38,AUTOMOTIVE,Global_LightGBM,0.46400703810510346,2.774735394819307,5.072883353038623,2.1082456119239996
38,BABY CARE,Global_LightGBM,0.023598111147775144,0.023871831988475426,0.023871831988475426,3.6684797162459456e-07
38,BEAUTY,Global_LightGBM,0.46164221724111715,2.6745808206606094,6.577852296569017,2.2780885377184537
38,BEVERAGES,Global_LightGBM,0.5613287768052051,1408.350438088423,2867.203616364508,621046.9327895564
38,BOOKS,Global_LightGBM,0.024845527162724864,0.02512669356683065,0.02512669356683065,1.6809392483944412e-06
38,BREAD/BAKERY,Global_LightGBM,0.16932394604912254,67.59508852965105,462.75927514575807,7964.278218659899
38,CELEBRATION,Global_LightGBM,0.5121334366535665,5.051082244628647,12.560635903244288,13.516645551544267
38,CLEANING,Global_LightGBM,0.29817311505602384,271.9698171995893,1091.6478501120125,37408.97890274655
38,DAIRY,Global_LightGBM,0.1424662929144547,91.03630119390418,828.7768601494539,14906.546728662131
38,DELI,Global_LightGBM,0.2937630999308952,35.239146319150365,172.29793895365296,816.3518719688993
38,EGGS,Global_LightGBM,0.2247794208176457,15.60553278657438,92.63360193459741,472.3094732211353
38,FROZEN FOODS,Global_LightGBM,0.24804093538125208,20.379565771778903,109.09170183835295,221.27339655682016
38,GROCERY I,Global_LightGBM,0.19769689078348096,566.3268385112102,3714.696911412129,414931.2164007804
38,GROCERY II,Global_LightGBM,0.4404391443876886,10.007481128511317,23.421013816338846,21.68478200056375
38,HARDWARE,Global_LightGBM,0.5427835889019206,0.9411653139099578,1.1191915185132322,0.04452378065506646
38,HOME AND KITCHEN I,Global_LightGBM,0.6270152787770461,19.717902472441143,26.082097527558858,35.38986792400625
38,HOME AND KITCHEN II,Global_LightGBM,0.8719000782276372,40.8562899287256,50.15208912312241,65.32905953685744
38,HOME APPLIANCES,Global_LightGBM,0.18972428905629685,0.20363423788264942,0.20363423788264942,0.003090122680897195
38,HOME CARE,Global_LightGBM,0.2080452704281617,50.199171308130026,324.94710097836315,4566.195719658287
38,LADIESWEAR,Global_LightGBM,0.30413675630921566,5.501718457494495,20.413354406950408,32.98152257744405
38,LAWN AND GARDEN,Global_LightGBM,0.3809777868825256,5.541283012683843,18.869173321556687,8.410981824466283
38,LINGERIE,Global_LightGBM,0.4606162903585143,4.10954643033894,8.02753410327221,2.9506553074321373
38,"LIQUOR,WINE,BEER",Global_LightGBM,0.5137699782113514,50.8337972157188,80.34282319556227,622.9822340881393
38,MAGAZINES,Global_LightGBM,0.5278915550945722,5.405897714142166,7.7274356191911675,2.949827783793862
38,MEATS,Global_LightGBM,0.2877638851557757,35.14375670636478,159.7864255423419,1181.555057546469
38,PERSONAL CARE,Global_LightGBM,0.38077353274904024,105.40132313959036,367.1242459349354,6727.796872551919
38,PET SUPPLIES,Global_LightGBM,0.36005748970797025,2.5171514332951594,6.842659417758766,2.1059109327798895
38,PLAYERS AND ELECTRONICS,Global_LightGBM,0.5685814230450166,4.99727016348345,7.7103093948032715,2.553464477092678
38,POULTRY,Global_LightGBM,0.250938984564646,26.580113028609464,128.64383879673144,862.8391513718482
38,PREPARED FOODS,Global_LightGBM,0.2496356022526298,15.810714983548651,75.65045653357377,209.85460772374168
38,PRODUCE,Global_LightGBM,0.2425600854338186,441.29483734440174,1745.0320849890788,98733.18749208639
38,SCHOOL AND OFFICE SUPPLIES,Global_LightGBM,1.3352788898043493,5.218196541552084,0.053641423348896454,3.2502374398970983e-06
38,SEAFOOD,Global_LightGBM,0.39600266514976307,5.3973399966277755,14.56623927445746,12.183617718530297
39,AUTOMOTIVE,Global_LightGBM,0.5430419267655173,4.5197939185779825,7.442981316015883,2.903982326202214
39,BABY CARE,Global_LightGBM,0.3096327039610461,0.3882556933484469,0.3113156543662646,0.0014887239803334964
39,BEAUTY,Global_LightGBM,0.5019382369129936,1.7320092386877586,3.34606551674539,0.7311223207297372
39,BEVERAGES,Global_LightGBM,0.26141862080754824,757.270647176075,4079.814720371507,303397.1584311623
39,BOOKS,Global_LightGBM,0.010958427548982654,0.011016185786402117,0.011016185786402117,6.012923833140998e-08
39,BREAD/BAKERY,Global_LightGBM,0.22027922204684594,145.3972691307332,817.7306024640665,12550.147888713054
39,CELEBRATION,Global_LightGBM,0.4889372730307286,2.804799702496474,7.2755824207767565,4.625289134826363
39,CLEANING,Global_LightGBM,0.48858388555184057,705.9142616222064,1522.4152754038582,47319.617402787226
39,DAIRY,Global_LightGBM,0.24131898685340142,122.12563959933863,743.2032464368293,10476.21968916191
39,DELI,Global_LightGBM,0.32207953008566165,58.79647841447927,248.69067971174658,1709.1497184432417
39,EGGS,Global_LightGBM,0.5912198930358661,218.7255168419457,367.0492439827288,24307.776232451502
39,FROZEN FOODS,Global_LightGBM,0.34117475345801734,17.012785540626354,79.18562487251742,542.2213173262251
39,GROCERY I,Global_LightGBM,0.2145840451589294,981.8768646952344,4806.575955233265,394256.26654994965
39,GROCERY II,Global_LightGBM,0.3730240674997599,10.472059633417002,35.88495389182115,43.94235943387945
39,HARDWARE,Global_LightGBM,0.6011382247720211,1.3126652437546444,1.0317127824755696,0.05239860776065227
39,HOME AND KITCHEN I,Global_LightGBM,0.42026030245268475,8.768544664603494,21.884637360306296,11.008364829369587
39,HOME AND KITCHEN II,Global_LightGBM,0.3614583302255632,6.322884853457048,18.2143178450137,8.784880391994596
39,HOME APPLIANCES,Global_LightGBM,0.2176625155354083,0.23003512630476602,0.18502374810230668,0.0007825805493357141
39,HOME CARE,Global_LightGBM,0.21349788333105058,63.88756214712346,351.5573783218726,3231.3277573661144
39,LADIESWEAR,Global_LightGBM,0.6160942443817123,2.479319204635321,5.070181441225237,3.140624838653522
39,LAWN AND GARDEN,Global_LightGBM,0.3525714945293325,4.739584416010447,14.383902124917132,7.812009981695144
39,LINGERIE,Global_LightGBM,0.5730639184161336,5.007107495367589,8.231153752981903,4.903163456506512
39,"LIQUOR,WINE,BEER",Global_LightGBM,0.4261411919961639,14.52519306681316,57.18033905306046,549.5062865054439
39,MAGAZINES,Global_LightGBM,0.8391680616010743,2.959112513383795,2.983936970380834,0.49869811506062883
39,MEATS,Global_LightGBM,0.32484582318028693,34.87971873337166,170.87705184671978,1024.3435511852363
39,PERSONAL CARE,Global_LightGBM,0.24303602166682312,62.271268845562304,303.41756742461916,2576.289072216737
39,PET SUPPLIES,Global_LightGBM,0.42654998652082804,2.6152478824832412,5.897678268731953,2.1823121984403526
39,PLAYERS AND ELECTRONICS,Global_LightGBM,0.5624060868108257,4.993482524045661,8.92055262273693,6.242205201796082
39,POULTRY,Global_LightGBM,0.2121964412015204,33.79568161257986,243.0787590324803,2500.642125095168
39,PREPARED FOODS,Global_LightGBM,0.24420367709407234,10.669982283466862,56.627485058796765,62.72422452151498
39,PRODUCE,Global_LightGBM,0.21709054021120996,337.97328294686423,1670.588934266169,83483.13291799263
39,SCHOOL AND OFFICE SUPPLIES,Global_LightGBM,0.578466762937521,2.956026398436315,4.789263318512828,1.820907244988314
39,SEAFOOD,Global_LightGBM,0.3081211746607378,3.8387055928608365,16.558927059868076,13.181011173779185
40,AUTOMOTIVE,Global_LightGBM,0.7285311749870192,2.0671714802510275,3.674528628357097,0.6066851672515521
40,BABY CARE,Global_LightGBM,0.26371635427782736,0.2971145016681469,0.26480673050020626,0.008400649820029618
40,BEAUTY,Global_LightGBM,0.5495907004813682,1.6360350441586127,3.635599575596989,0.6346086549823735
40,BEVERAGES,Global_LightGBM,0.36867784403798864,1433.910238297454,4142.300581560763,411714.7088684888
40,BOOKS,Global_LightGBM,0.010514814235890442,0.010569791647046719,0.010569791647046719,1.144830566791189e-08
40,BREAD/BAKERY,Global_LightGBM,0.2004627192315103,75.2516629264994,405.35979652060615,2323.3900799381117
40,CELEBRATION,Global_LightGBM,0.6133082207292962,5.7578914383307245,7.297437311073007,4.570068602338924
40,CLEANING,Global_LightGBM,0.34401967749668766,554.0590665151345,1769.325017847177,78511.53640447443
40,DAIRY,Global_LightGBM,0.16104127829087075,90.28123686736657,646.8919087058333,9733.770834336723
40,DELI,Global_LightGBM,0.1466479795351878,32.604963026805926,300.8177074889812,1258.4299325699956
40,EGGS,Global_LightGBM,0.2328466282389387,36.511555089587546,173.90403450664792,726.6567985549435
40,FROZEN FOODS,Global_LightGBM,0.4282875783252057,20.72828376572542,69.41376611239174,161.81207497516257
40,GROCERY I,Global_LightGBM,0.31904603970703116,1618.0817006151178,4855.832940225462,453325.6683622184
40,GROCERY II,Global_LightGBM,0.5788226465175389,6.013601437884067,12.692309732894753,14.171323536676132
40,HARDWARE,Global_LightGBM,0.6563150255604515,1.7686874087603648,1.537325537176636,0.20793102688420598
40,HOME AND KITCHEN I,Global_LightGBM,0.34068536691305773,7.565935622110947,28.983962364046064,14.708669907142658
40,HOME AND KITCHEN II,Global_LightGBM,0.24852254259770565,4.732817291330834,22.902245407357594,17.288473803756478
40,HOME APPLIANCES,Global_LightGBM,0.2859533474114476,0.32717808996362696,0.20778068636369149,0.0014197265935447212
40,HOME CARE,Global_LightGBM,0.490090751423576,175.42053412265184,389.1623075523455,6146.9756695576225
40,LADIESWEAR,Global_LightGBM,0.05780065174744573,0.05948342021932085,0.05948342021932085,2.846383635579525e-06
40,LAWN AND GARDEN,Global_LightGBM,0.2620811336559054,0.29858401980857907,0.22662950777122085,0.0024389452579760694
40,LINGERIE,Global_LightGBM,0.555525458231158,4.83069669525946,5.948237478922293,1.5789831941856771
40,"LIQUOR,WINE,BEER",Global_LightGBM,0.5668627001859481,17.132697690277652,37.593182694387906,274.80395250114896
40,MAGAZINES,Global_LightGBM,0.5462781349638762,1.3243372272338871,1.6724824505977862,0.1866466457163092
40,MEATS,Global_LightGBM,0.12948911121208873,16.36415579141904,134.94271498557515,189.9923677561801
40,PERSONAL CARE,Global_LightGBM,0.2683542267091378,57.80924511260476,294.35735405691446,2165.4540400667106
40,PET SUPPLIES,Global_LightGBM,0.5029052425640343,1.4666200442093404,2.8794827138963757,0.3201573676812618
40,PLAYERS AND ELECTRONICS,Global_LightGBM,0.5449443488214222,5.304974921211268,7.290827545024026,1.1799778330622883
40,POULTRY,Global_LightGBM,0.19749822752915966,26.864994104684033,190.78944647521206,1168.7880381107195
40,PREPARED FOODS,Global_LightGBM,0.19253903516529644,8.506540817330459,59.759917996305376,89.22908357182796
40,PRODUCE,Global_LightGBM,0.2687376461575474,288.63141126188117,1081.3040510970898,23836.198211249684
40,SCHOOL AND OFFICE SUPPLIES,Global_LightGBM,0.03314916546509135,0.03369638290680194,0.03369638290680194,6.339039798417567e-07
40,SEAFOOD,Global_LightGBM,0.8698061481015573,3.0860739693500876,5.293694909889472,2.6854960081891783
41,AUTOMOTIVE,Global_LightGBM,0.4992330842336133,3.3564650622988252,5.581134861557557,2.876472352209053
41,BABY CARE,Global_LightGBM,0.1224515602161682,0.12954951622978755,0.12954951622978755,0.00024282623665162069
41,BEAUTY,Global_LightGBM,0.42167967737042533,3.2006600513454884,7.505554533889188,2.5579751021171275
41,BEVERAGES,Global_LightGBM,0.40350803610216485,911.4933583619949,2774.378748369891,472245.939017672
41,BOOKS,Global_LightGBM,0.013131484636856101,0.013209435984289645,0.013209435984289645,2.495779621847843e-07
41,BREAD/BAKERY,Global_LightGBM,0.1232712686532541,55.629019390548486,501.2176393645904,12396.966519017964
41,CELEBRATION,Global_LightGBM,0.5949122181921027,4.931924363868722,11.051040944793625,10.27741641903052
41,CLEANING,Global_LightGBM,0.3214850177897866,316.95953674242094,1235.3389750113151,91810.34373442945
41,DAIRY,Global_LightGBM,0.10181767979612223,61.395664816304595,763.2553235976737,24186.18009576009
41,DELI,Global_LightGBM,0.2524915044669995,48.116418810344946,258.3850601129865,2873.9187610592753
41,EGGS,Global_LightGBM,0.16205016596661875,19.226846602667305,130.9932195111481,779.185974856233
41,FROZEN FOODS,Global_LightGBM,0.2559205567018919,34.59373449449176,145.23607502572085,2186.795749002293
