store_nbr,family,adf_p_value,is_stationary,true_mean_sales,true_variance_sales,model_name,rmsle,mae,pred_mean,pred_variance
1,HOME AND KITCHEN I,0.00038218340482661073,True,25.666666666666668,177.42222222222225,Prophet,0.585047101641947,9.399492518941745,23.07367060113373,23.42505246340532
1,HOME AND KITCHEN I,0.00038218340482661073,True,25.666666666666668,177.42222222222225,ARX-GARCH,0.7239231755923342,11.260164812527478,28.043894727970407,7.417979383476832
1,HOME AND KITCHEN II,0.005633503394927771,True,23.466666666666665,76.64888888888889,SARIMAX,0.2670847294033363,5.277042410522085,23.012312344640318,30.282827036350778
1,HOME AND KITCHEN II,0.005633503394927771,True,23.466666666666665,76.64888888888889,Prophet,0.3388780158957469,7.169170053007162,19.630334077287127,10.583647698652749
1,HOME AND KITCHEN II,0.005633503394927771,True,23.466666666666665,76.64888888888889,ARX-GARCH,2.8843918233454224,22.546224657332324,0.9204420093343465,6.37967584261332
1,HOME APPLIANCES,3.324211768064144e-16,True,0.0,0.0,SARIMAX,0.5952440460408529,0.8123191910609696,0.8123191910609696,0.0063491209439342595
1,HOME APPLIANCES,3.324211768064144e-16,True,0.0,0.0,Prophet,0.4167051266367546,0.5060156539987378,0.5060156539987378,0.027561381819612416
1,HOME APPLIANCES,3.324211768064144e-16,True,0.0,0.0,ARX-GARCH,0.20084668502038133,0.1835054885436011,0.1835054885436011,0.028702997217320798
1,HOME CARE,0.011964404093786607,True,157.66666666666666,3255.0222222222224,SARIMAX,0.6185786305814426,100.14732436615722,257.8139910328239,1749.4990189424038
1,HOME CARE,0.011964404093786607,True,157.66666666666666,3255.0222222222224,Prophet,0.313406874818514,32.776595461858705,164.3673145054706,597.7286746124654
1,HOME CARE,0.011964404093786607,True,157.66666666666666,3255.0222222222224,ARX-GARCH,1.5436503772861079,86.3697088715285,72.59495821677498,3433.9236176871595
1,LADIESWEAR,0.0003575521727197285,True,13.066666666666666,47.26222222222223,SARIMAX,0.37880067309816434,3.951512460590218,12.523191238431245,5.5693074843786885
1,LADIESWEAR,0.0003575521727197285,True,13.066666666666666,47.26222222222223,Prophet,0.4240457213089638,4.328357777474171,12.199396183080998,6.028795022429648
1,LADIESWEAR,0.0003575521727197285,True,13.066666666666666,47.26222222222223,ARX-GARCH,0.5321151686971178,5.449608455989654,11.398893516402355,13.419093704026972
1,LAWN AND GARDEN,0.4187761667063373,False,16.933333333333334,43.66222222222222,SARIMAX,0.3576050186895538,5.041139736342456,18.597512468000637,3.0969840720846338
1,LAWN AND GARDEN,0.4187761667063373,False,16.933333333333334,43.66222222222222,Prophet,0.4206035934257741,6.123335654840895,20.825812268526366,4.866471998430447
1,LAWN AND GARDEN,0.4187761667063373,False,16.933333333333334,43.66222222222222,ARX-GARCH,0.8845394643693268,10.436349791820655,6.496983541512677,0.07987862525966351
1,LINGERIE,3.519928576065923e-05,True,8.666666666666666,48.222222222222214,SARIMAX,1.0288671981091562,6.176178246550552,6.297339865294614,5.961658133440422
1,LINGERIE,3.519928576065923e-05,True,8.666666666666666,48.222222222222214,Prophet,1.0071623380926018,6.004806837780004,7.144326739929068,3.344956182318445
1,LINGERIE,3.519928576065923e-05,True,8.666666666666666,48.222222222222214,ARX-GARCH,0.905117061481556,6.033754704745659,5.910969818011796,0.02871811077287308
1,"LIQUOR,WINE,BEER",4.56662857235919e-08,True,88.73333333333333,1009.6622222222223,SARIMAX,0.40081866681123574,27.99793505547157,95.38257372787055,1742.957914115025
1,"LIQUOR,WINE,BEER",4.56662857235919e-08,True,88.73333333333333,1009.6622222222223,Prophet,1.4151005196610724,32.22210115456179,83.82776835009935,2488.163678696886
1,"LIQUOR,WINE,BEER",4.56662857235919e-08,True,88.73333333333333,1009.6622222222223,ARX-GARCH,0.4053061595868628,24.05240750980564,93.34600914084702,1.8494747005605672
1,MAGAZINES,0.28736700616075167,False,6.333333333333333,14.488888888888889,SARIMAX,0.5040097208870559,2.769627058837284,6.190559897188213,1.0294551184110055
1,MAGAZINES,0.28736700616075167,False,6.333333333333333,14.488888888888889,Prophet,0.5057986626846884,2.854667455771209,6.544089363472499,0.5600652905671386
1,MAGAZINES,0.28736700616075167,False,6.333333333333333,14.488888888888889,ARX-GARCH,1.2364903144684003,4.747881727096886,1.7925348393473848,2.7389053745527563
1,MEATS,3.0657212361034244e-08,True,290.0479986666667,18260.06408626415,SARIMAX,0.44193410347617645,99.28686158667308,346.9951812248545,21267.89976998355
1,MEATS,3.0657212361034244e-08,True,290.0479986666667,18260.06408626415,Prophet,0.2369678462017019,55.91300894218201,289.5748418226639,18497.90161467644
1,MEATS,3.0657212361034244e-08,True,290.0479986666667,18260.06408626415,ARX-GARCH,0.5157577873616486,108.49943613110358,287.56734976341033,396.17184784553916
1,PERSONAL CARE,0.0007966857997430164,True,160.26666666666668,4091.2622222222217,SARIMAX,0.4933885368949458,59.1660395784602,114.28875864907941,1144.5871418338947
1,PERSONAL CARE,0.0007966857997430164,True,160.26666666666668,4091.2622222222217,Prophet,0.42553369055175827,51.23307430320269,118.99539763497367,779.9412189660286
1,PERSONAL CARE,0.0007966857997430164,True,160.26666666666668,4091.2622222222217,ARX-GARCH,0.5304742893867089,65.63665208158118,113.5423006919264,69.78686629212322
1,PET SUPPLIES,0.008345138426036207,True,4.066666666666666,2.728888888888889,SARIMAX,0.3609037075044108,1.439267708377438,3.5077871659924544,0.44691234648387707
1,PET SUPPLIES,0.008345138426036207,True,4.066666666666666,2.728888888888889,Prophet,0.5029451587555019,2.25314914459602,6.082939031132981,0.5349935844010647
1,PET SUPPLIES,0.008345138426036207,True,4.066666666666666,2.728888888888889,ARX-GARCH,0.8891467425464796,2.7830036976906265,1.395592879197045,0.5646824932386892
1,PLAYERS AND ELECTRONICS,0.041296942544022316,True,7.933333333333334,24.462222222222223,SARIMAX,0.513553137552555,2.9648313159057116,7.20719838124395,4.030829200506672
1,PLAYERS AND ELECTRONICS,0.041296942544022316,True,7.933333333333334,24.462222222222223,Prophet,0.6769645509759094,3.773008159840159,9.082381280910152,1.754422207432808
1,PLAYERS AND ELECTRONICS,0.041296942544022316,True,7.933333333333334,24.462222222222223,ARX-GARCH,0.788009453695155,4.4057644427599465,3.9630445467073465,1.3405303825660135
1,POULTRY,0.10523276189243636,False,271.665136,7952.057964656223,SARIMAX,0.4064377207373175,62.88668013250023,302.8256597867886,11798.661348189833
1,POULTRY,0.10523276189243636,False,271.665136,7952.057964656223,Prophet,0.24012958317197586,51.53076532526222,305.1939622283914,7992.731482714957
1,POULTRY,0.10523276189243636,False,271.665136,7952.057964656223,ARX-GARCH,0.3932938031712056,70.86057176343316,291.7293649556129,392.6775673105255
1,PREPARED FOODS,0.005530756981753861,True,58.650066466666665,431.2775585893162,SARIMAX,0.42215463515878243,17.853540002530405,66.49254832888292,150.33524220234574
1,PREPARED FOODS,0.005530756981753861,True,58.650066466666665,431.2775585893162,Prophet,0.40773162538423074,17.831338874150465,57.28899271835192,277.92210388843796
1,PREPARED FOODS,0.005530756981753861,True,58.650066466666665,431.2775585893162,ARX-GARCH,0.5165209816290847,22.191836472087903,76.5070844656475,9.140111693644581
1,PRODUCE,0.011472306105574257,True,2273.6892133333336,819796.2655917038,SARIMAX,0.3034002600131126,552.7943921796673,1875.0618668178654,235756.722435301
1,PRODUCE,0.011472306105574257,True,2273.6892133333336,819796.2655917038,Prophet,0.2935595343643501,528.7402880278983,2070.646673976476,95179.08568726461
1,PRODUCE,0.011472306105574257,True,2273.6892133333336,819796.2655917038,ARX-GARCH,3.0173205841446715,1684.1526074591573,589.5366058741762,363348.15274955373
1,SCHOOL AND OFFICE SUPPLIES,1.645752207751684e-08,True,0.0,0.0,SARIMAX,0.007491009977398472,0.006912070073094066,0.006912070073094066,8.806301321544639e-06
1,SCHOOL AND OFFICE SUPPLIES,1.645752207751684e-08,True,0.0,0.0,Prophet,0.14773103200586005,0.14863190469127951,0.14863190469127951,0.004352774541268875
1,SCHOOL AND OFFICE SUPPLIES,1.645752207751684e-08,True,0.0,0.0,ARX-GARCH,0.017040526631548276,0.016007090135429496,0.016007090135429496,4.0837642705660375e-05
1,SEAFOOD,4.103056302438466e-09,True,27.360466533333337,230.04252181434697,SARIMAX,0.6407381650851304,15.884373410207703,28.499760295288,81.45830144131129
1,SEAFOOD,4.103056302438466e-09,True,27.360466533333337,230.04252181434697,Prophet,0.4543988474445236,10.342173098655591,22.47068254964967,45.7027920072118
1,SEAFOOD,4.103056302438466e-09,True,27.360466533333337,230.04252181434697,ARX-GARCH,0.45845585102992514,10.278270320031144,25.145837673783582,3.1802053009454943
10,AUTOMOTIVE,1.4004584211313495e-11,True,1.7333333333333334,1.7955555555555556,SARIMAX,0.5758487387571802,1.1493505286569576,1.4640018696250903,0.009830908327896907
